Protein A	Protein B	T	S	uncertainty
O94761	O60884	1	0.51972395	0.99844384
Q96IQ9	Q5T3I0	0	0.3868054	0.9487479
Q401N2	Q8NHS3	1	0.7308515	0.78683037
Q9UBS4	Q32P28	1	0.45223874	0.9908754
P21675	O75683	0	0.6187433	0.9436001
Q9Y3E2	Q8NBI6	0	0.5969655	0.9623908
Q8IWV8	O75569	0	0.46823573	0.9959641
P62847	Q9BVJ6	1	0.82389146	0.5803773
O43290	Q9GZM5	0	0.10752363	0.3838492
Q8WUD4	Q2TBE0	1	0.6401542	0.9214272
Q13485	Q6R327	1	0.46477765	0.99503756
O94761	Q9UPY3	1	0.55075103	0.98969734
P15336	P30040	1	0.51431763	0.99918
P61604	Q9UJV9	0	0.43132025	0.9811324
O95243	P80188	1	0.2815632	0.80914146
Q16740	Q7L5N1	0	0.6434059	0.917739
Q3V5L5	Q9H582	0	0.23862055	0.72672313
Q8WY22	A0JLT2	0	0.11554218	0.40876874
Q02363	O95199	1	0.64262664	0.91863054
Q5VWG9	Q13887	0	0.3007369	0.84117687
P61247	P62857	1	0.43854454	0.98489296
P26373	Q14146	1	0.26405963	0.77732855
Q969J2	P01106	0	0.3255821	0.87831354
P62424	P62854	1	0.5555683	0.98764867
Q96MN9	Q9NX09	1	0.39924648	0.959395
P78563	Q9GZM5	0	0.2702305	0.7888239
Q9HD45	Q96SK2	0	0.5655636	0.98280567
Q92905	Q9Y3D3	0	0.50555164	0.99987674
P61081	P62701	1	0.4232667	0.976448
P45880	Q9BYS1	0	0.53299433	0.9956455
P55317	Q9Y2R4	1	0.6557878	0.9029206
Q12906	Q9BUK6	0	0.36356917	0.9255466
Q99832	Q9Y3C7	1	0.5464335	0.99137574
Q5TGY1	P15822	0	0.20919117	0.6617209
Q8TDD1	Q9P0S3	0	0.2201357	0.6867039
O15431	P49642	1	0.38789657	0.94973135
P49411	P62854	1	0.29482132	0.83160686
P68036	Q6NUN9	0	0.251859	0.7537042
O43361	Q9UKP3	0	0.36891717	0.93126917
P62888	Q8IVM8	0	0.14461099	0.49479458
P16401	P62857	1	0.3530288	0.91359794
P19447	Q8NBB4	1	0.29466435	0.8313491
Q13520	Q8N5I4	1	0.5499738	0.9900105
Q8N0Y2	Q96M94	1	0.4610371	0.9939276
P43681	Q5T9L3	1	0.7417584	0.7662115
Q8IVS2	P30519	0	0.71551096	0.8142201
Q92560	Q9H9B4	0	0.43651754	0.9838799
Q9Y3S2	P46098	0	0.20067559	0.64161956
Q99459	P49368	1	0.39908102	0.9592615
Q9NYW3	Q96CB8	1	0.3397886	0.8973293
Q92633	O95455	0	0.5658988	0.9826294
P62805	Q96Q45	1	0.6768439	0.874905
Q7Z5J4	P08047	0	0.4327433	0.9819062
Q9NPI1	O95786	0	0.48150805	0.99863225
Q9NRP0	Q9H0E9	0	0.14534573	0.4968814
Q9Y3E5	O43513	0	0.15576509	0.5260093
O14625	P40692	0	0.53279436	0.9956981
Q96MX3	Q8TDD1	1	0.8353405	0.550187
Q8TCT7	Q8WUW1	1	0.42407143	0.9769394
Q9H0G5	Q96S59	1	0.10740863	0.38348806
Q96C86	Q7Z3K3	1	0.25593776	0.7617345
Q13127	Q9BU76	1	0.6874824	0.85940135
Q495W5	Q96EL3	0	0.34761167	0.90711117
P14061	Q01814	1	0.6201177	0.9422869
P46782	Q71U36	0	0.37707904	0.9395618
O15218	Q9GZR5	1	0.8302174	0.56382585
Q9NQV6	Q15942	0	0.42745548	0.9789492
Q93063	Q6ZNB6	0	0.19839422	0.6361358
Q9Y3D5	P82921	1	0.583017	0.97243273
Q2KHR3	Q8N490	0	0.25215793	0.7542972
P48643	Q96N77	1	0.1646274	0.55010086
Q9H8H2	Q8TDL5	1	0.22052753	0.6875805
P01106	Q9BV94	0	0.34624717	0.9054402
P82650	P13667	0	0.62491286	0.9375871
Q9BSJ5	O75251	1	0.44995576	0.9899823
P01215	Q9P0J7	0	0.50258195	0.99997336
Q96KM6	P13010	0	0.7690127	0.7105287
O96005	P20309	0	0.24160317	0.73292434
P37840	Q96EL3	0	0.5300967	0.99637675
Q9H2U1	O43257	0	0.37717584	0.939657
Q01664	P62851	0	0.48823753	0.99944663
Q14562	Q86XP3	1	0.7344707	0.7800939
Q13887	Q9H2F3	0	0.48436606	0.9990223
Q86UK7	O75947	1	0.54156554	0.9930892
Q92546	Q8NAC3	0	0.42739883	0.97891635
P51610	Q5JXX7	0	0.39385742	0.954935
Q9H1E5	Q9NX01	0	0.5719718	0.97928023
P42766	Q9BRJ6	1	0.52010256	0.9983835
Q86TJ2	P10244	0	0.46147653	0.99406374
Q401N2	Q96N21	0	0.54114807	0.99322736
Q9Y581	Q9UL63	1	0.6095364	0.9520071
Q96JP5	P61247	0	0.7544111	0.74109995
P34995	Q9Y450	0	0.52354985	0.99778163
Q86YP4	Q9UBB5	1	0.4229154	0.9762319
O95600	P46782	1	0.62630755	0.9361856
P01106	Q16594	1	0.59157306	0.9664575
Q6ISU1	Q9NX58	0	0.30448523	0.84709597
Q93063	Q9P0R6	1	0.44388518	0.98740447
Q9H2K0	O75251	1	0.8903245	0.3905872
P30411	Q96B42	0	0.89422333	0.37835187
O43927	Q99742	0	0.52048385	0.99832165
Q03989	O43741	1	0.24274829	0.73528624
Q9UKT9	Q9UBB5	1	0.54038996	0.9934746
P05198	Q96NA2	1	0.30787995	0.8523596
O95786	O43759	0	0.31993243	0.8703026
Q99583	P01106	1	0.46990138	0.9963763
Q9Y483	Q15022	1	0.71484727	0.81536263
Q15672	Q9H3R0	0	0.54609257	0.9915019
P55201	Q3B8N2	0	0.38266203	0.94492716
P57055	Q8N3Y7	1	0.4949704	0.99989873
P82932	P30989	0	0.12215166	0.4289225
O75381	P02686	0	0.42255554	0.97600937
Q13162	Q14592	0	0.2568053	0.76342535
P10176	Q96EY1	1	0.73112446	0.78632593
P13501	P14416	1	0.5506512	0.9897378
O15432	Q86UK7	0	0.12489147	0.43717435
P53539	P49642	0	0.55640787	0.9872726
Q96D03	Q9NPJ8	1	0.4098744	0.96750945
P41002	P62805	1	0.57009757	0.9803453
Q6UXA7	Q9Y5L4	1	0.5581333	0.9864821
P19404	Q9NP80	0	0.4404094	0.9857958
O00585	P14416	1	0.4380221	0.98463494
P55085	P04920	1	0.7980339	0.6447032
Q7L2E3	Q9H0C1	0	0.5299049	0.99642277
O60682	Q02363	1	0.34997535	0.9099704
Q9UGP8	O96000	0	0.56625485	0.9824412
P25440	Q86YP4	1	0.5684197	0.98127496
P78371	P41597	0	0.078634866	0.2898057
Q9GZR7	O43674	0	0.5361536	0.99477166
P61247	Q9H0R3	0	0.11304675	0.40106872
Q9UI09	Q2WGJ6	0	0.10095449	0.36305073
P46098	Q6UWU4	1	0.750026	0.749948
O15062	O95365	1	0.5912661	0.966682
Q71U36	O60762	1	0.62586766	0.9366293
Q92560	P25490	1	0.3763359	0.93882877
Q01664	Q9GZR7	0	0.4967917	0.99995875
Q9P2X7	Q9C0J9	1	0.40333182	0.96262103
Q96LY2	Q15008	1	0.40248552	0.9619638
O60216	P62424	0	0.77556103	0.69626445
Q9Y3D5	P82650	1	0.78673106	0.6711412
O43638	Q13405	0	0.4709349	0.99662095
P78563	Q6ZVD7	1	0.312933	0.8600238
P09382	Q16637	1	0.471958	0.99685454
O15014	P30044	0	0.24648736	0.74292535
Q9NWZ8	Q96HC4	1	0.58149266	0.97343576
Q9NR77	Q08211	0	0.3803428	0.9427286
Q99714	Q12792	0	0.29622167	0.8338976
Q9Y6Y0	Q9BS40	0	0.6183747	0.9439497
P41002	Q9UJ83	1	0.7010598	0.8382998
Q6NUN9	Q8N6G5	0	0.33103913	0.8858089
Q9UGI8	P22362	0	0.2610741	0.7716577
P41002	Q8N8A6	1	0.64646375	0.91419345
Q6UWN0	Q03989	0	0.28231928	0.8104604
Q9H0E9	Q6SPF0	1	0.4355677	0.98339385
Q9Y618	O75376	1	0.57012916	0.9803276
O14957	Q9Y5L4	0	0.5306583	0.99624026
Q9NZB2	P26196	1	0.55567163	0.98760265
P31939	Q96DG6	1	0.5022947	0.99997896
Q13304	O75907	1	0.9100779	0.32734436
O75081	Q96S59	1	0.59131515	0.9666462
P30040	Q5TGU0	1	0.6341089	0.9280592
Q9UBB9	P31939	0	0.5220309	0.99805856
P63279	Q9Y4E5	1	0.34278154	0.9011294
Q8N8A6	O14880	0	0.6768817	0.8748515
Q9Y2K1	O43488	1	0.43302068	0.982055
Q9GZW8	P62266	0	0.39886606	0.9590877
O95994	Q8N653	0	0.4843786	0.999024
Q9Y3S2	Q99677	0	0.13047728	0.45381182
P01106	P13010	1	0.5556148	0.987628
Q9NYU2	P78423	0	0.22334479	0.69384754
P80188	Q9P2R6	0	0.39599538	0.95673215
Q58F21	Q8WXX5	1	0.4506492	0.990258
P52569	Q9GZN7	0	0.45478374	0.99182194
Q5VYX0	P02808	1	0.32698655	0.8802654
Q8N1F7	Q9NQ11	0	0.41626322	0.9719526
P18621	Q9H7N4	1	0.17296147	0.5721832
Q9UKX7	P29083	1	0.5675695	0.98173743
Q9BX68	P82912	1	0.7356105	0.7779508
Q96S59	Q16698	1	0.37489483	0.93739474
Q08211	P27540	0	0.45269117	0.99104744
Q6UWN0	O75475	0	0.30177414	0.84282607
Q401N2	Q8WY22	1	0.8865397	0.40234825
Q9Y5Y3	Q9NX76	1	0.820686	0.588642
P05090	P25208	0	0.465753	0.99530864
P62899	P46013	1	0.43281516	0.98194474
Q8IYD1	Q9NZB2	1	0.36893287	0.9312857
P54274	Q9UH92	0	0.43838513	0.9848144
O95274	Q96S52	1	0.8869273	0.40114903
O14880	Q9UI09	1	0.73733824	0.7746822
Q9H8H2	P35268	1	0.59202933	0.9661224
Q9UI95	Q9NY93	1	0.47315186	0.9971167
Q9UIG0	Q96T23	1	0.58907706	0.9682611
Q8NBP5	Q9UKD1	0	0.33620033	0.8926786
Q99497	Q06136	0	0.5881776	0.96889883
O95600	Q7Z3K3	1	0.61387825	0.948127
O75478	P46782	0	0.59753156	0.96195036
O94762	Q9H2U1	1	0.68352675	0.86527175
Q9BQ95	P03886	1	0.33815694	0.8952273
P0C7P0	P10620	1	0.88610303	0.4036978
Q9GZR5	Q13323	1	0.13855135	0.4774195
P14854	Q969R5	0	0.24970986	0.7494194
Q14145	Q15022	0	0.5703714	0.98019147
O75683	Q495W5	0	0.1343858	0.465305
P0C5Z0	P82930	0	0.6560895	0.9025443
Q9H9B4	Q99750	0	0.23863909	0.7267619
Q14146	O43524	0	0.17267165	0.5714246
Q86UK7	O15372	1	0.52946615	0.99652696
Q99459	Q8N2M8	0	0.6445585	0.9164114
O15444	Q9C086	0	0.2882672	0.82067686
Q9Y5Y3	Q9BYC8	0	0.6059561	0.95509326
P49715	Q9UPW5	0	0.5450799	0.99187124
Q7Z7K2	Q9BYC8	1	0.51246953	0.999378
Q8N680	A3KN83	1	0.6122524	0.9495976
Q03135	P38117	1	0.5337731	0.9954375
O60885	Q9NW08	1	0.45948082	0.99343276
P01106	Q96DT7	1	0.549192	0.99032056
Q9H2F3	Q9NY35	0	0.53436863	0.9952752
Q9H300	Q96EY8	1	0.7565601	0.7367077
Q96KM6	Q14592	0	0.6910736	0.8539635
Q9NVM6	Q9UQ35	1	0.38557544	0.94762814
P26358	Q49AN0	0	0.5582656	0.98642045
P18621	P61619	1	0.3824871	0.9447629
O14867	Q13838	1	0.611199	0.9505391
Q9H0U6	Q5T653	1	0.88868564	0.39569387
P15336	Q5T230	1	0.34983197	0.90979826
O95182	Q9BQ95	0	0.72180843	0.80320406
Q99742	Q9NXB0	1	0.4966194	0.9999543
Q14197	P01100	0	0.099357806	0.35794333
Q9BQA5	P05388	0	0.64284056	0.9183863
O60832	Q5MJ10	0	0.19645533	0.6314425
Q03135	P37840	1	0.7175127	0.81075287
Q9BZQ6	P13667	1	0.7134632	0.8177339
Q13217	Q6P179	1	0.44710228	0.98880726
P41002	P30876	1	0.68208563	0.8673793
Q53RY4	Q96HC4	0	0.4060926	0.96472555
Q12906	Q5T4S7	0	0.31811014	0.86766434
Q96G42	P25440	0	0.3541451	0.9149054
O15514	Q9BVG9	0	0.59583694	0.9632611
O00746	P13501	0	0.36284584	0.9247549
O75444	P01308	0	0.22510731	0.697736
Q09161	Q9NR77	0	0.2441461	0.7381551
Q9C009	Q9NZB2	1	0.6259873	0.93650883
Q86VW1	Q8TCT6	1	0.8478696	0.51594704
Q14197	Q8TDD1	1	0.5918195	0.9662767
P43351	Q71U36	1	0.5002791	0.9999997
P61244	Q9NXR8	1	0.5370328	0.9945143
Q7L2E3	Q9Y618	0	0.34466797	0.90348786
Q8IWL3	O95881	0	0.7521806	0.74561983
Q5T0J3	Q8NCN5	1	0.58017164	0.97429
Q9NQX0	Q12905	0	0.58245265	0.9728062
Q9UEG4	Q9Y2E8	0	0.34862545	0.908343
P23528	Q9NRM0	0	0.1549959	0.5238887
Q9UJ83	Q96E35	1	0.45313916	0.9912162
P80188	Q969M7	1	0.6696903	0.8848208
P25440	O15446	1	0.5373976	0.9944057
P53634	Q99459	0	0.40160906	0.9612769
Q9C0J9	Q8NHQ9	0	0.6328368	0.9294175
P0CAP2	P30876	1	0.46795484	0.9958924
P41231	Q96AA3	1	0.8395909	0.5387121
O43193	Q9NWS8	1	0.7283465	0.7914314
Q96D31	O15119	0	0.2307261	0.70996624
Q14592	Q8N427	0	0.41520798	0.97124124
P63279	O15265	1	0.29406887	0.8303695
O15467	P61073	1	0.5071389	0.99979615
Q9H116	P29371	0	0.11229534	0.39874038
P55011	Q96HR3	0	0.2610441	0.7716003
O14880	Q04837	1	0.8113206	0.6123179
P35659	Q9UGM1	0	0.14538747	0.49699983
Q12906	P25440	0	0.4900773	0.9996062
Q9UH92	O14867	1	0.50427026	0.99992704
Q8WUU4	Q9UBB5	1	0.49662617	0.9999545
P10620	Q9UNL2	0	0.7214402	0.80385697
Q8TD20	Q9H300	1	0.9094484	0.32940808
Q99941	P17861	1	0.4688125	0.9961094
Q8IXM2	Q7RTS1	0	0.19424184	0.6260478
Q9NZC7	P30876	1	0.5853746	0.9708447
P54886	O15431	0	0.4404492	0.98581475
Q9BUJ2	Q9H2C0	0	0.3895583	0.95121044
P01106	Q16718	1	0.33241633	0.8876629
A0JLT2	O75586	1	0.57107353	0.9797942
O94761	Q8NHS3	0	0.20019725	0.64047325
P01106	Q16649	1	0.5428388	0.99265933
O15353	Q9NZI7	1	0.50974536	0.99962014
Q8NBS9	Q13162	1	0.82545775	0.576309
Q969M3	Q13952	0	0.2659027	0.7807938
Q9NWS8	Q9Y3E2	0	0.78389055	0.67762464
Q6ZSJ9	Q8N2M8	0	0.41507265	0.9711493
O95994	P54709	0	0.63643116	0.92554617
Q8WWR8	P10809	1	0.45146564	0.9905777
P46926	Q9UGU0	0	0.17080669	0.56652707
Q9Y320	O95237	1	0.48010337	0.9984165
Q9UKG4	Q66K89	0	0.15095678	0.51267534
Q86U28	Q9Y3A3	1	0.2723407	0.792685
P04844	Q8TCT9	1	0.876613	0.43265054
P78330	P62857	1	0.39930025	0.95943826
Q9UBB9	O43918	0	0.28587165	0.81659627
Q9Y4X4	O60756	1	0.25196967	0.7539238
Q92665	Q96DV4	0	0.75110126	0.74779266
P35268	Q9NX58	0	0.729962	0.7884699
Q99750	Q969Q0	0	0.25654525	0.7629191
Q96C86	Q9H3N1	1	0.5223704	0.99799824
Q969T4	Q9HCE9	0	0.4678742	0.9958718
Q9GZM5	Q8N0V3	0	0.6318754	0.93043554
Q8TDD1	P18621	1	0.7672965	0.71421033
P30086	Q9NXE8	1	0.5305781	0.9962599
Q99853	Q96KR1	1	0.7185034	0.80902505
Q92785	Q8N335	0	0.53295827	0.995655
P43234	Q9UJX4	0	0.60135376	0.95890963
Q9Y2R4	Q8NCK7	0	0.19003311	0.6156821
O95994	O95274	1	0.5936235	0.9649385
P63208	Q9Y2Z2	0	0.4183566	0.9733374
P14854	Q7Z7E8	0	0.3707026	0.93312865
Q96E22	Q13485	0	0.2797802	0.806013
Q5T619	O75683	0	0.72663474	0.7945468
O14497	Q16540	0	0.45693338	0.99258107
Q8TAA9	Q16540	0	0.66639423	0.8892518
Q13423	P15144	0	0.38590306	0.94792753
Q8IWL3	P09622	0	0.76176304	0.72592044
Q8N6T7	Q96HA1	1	0.5025243	0.9999745
Q96FI4	Q49A26	1	0.51670593	0.99888366
Q9NYV6	Q12830	0	0.31688768	0.86587954
P16401	Q9UPP1	1	0.3560619	0.91712725
O95562	O75752	0	0.71498513	0.8151256
Q9H7E9	P17098	0	0.17023158	0.56501114
P62263	Q9P0J7	0	0.12842284	0.44772166
P32314	P63208	1	0.42294788	0.9762519
P49407	P41597	1	0.1960277	0.63040334
Q8TDG4	P02724	0	0.17693472	0.5825153
Q75WM6	P49711	1	0.738834	0.77183324
Q5T3I0	P41002	0	0.236829	0.7229641
O43676	O75306	1	0.61781675	0.94447684
O43614	Q8TAD4	1	0.70923185	0.8248881
Q9Y221	Q8N2G8	0	0.57910705	0.9749683
P57738	Q96FZ5	1	0.7529323	0.744101
Q9BYC8	Q9UHB6	0	0.19908944	0.63781136
P24864	Q08050	1	0.47839692	0.9981333
Q9UF47	Q8N6F1	0	0.5401207	0.9935613
Q9NRX2	Q9HAZ2	0	0.3301473	0.8846003
P25398	P39019	1	0.70751524	0.8277497
Q9Y4U1	P68036	1	0.57605076	0.9768651
Q5NE16	Q96EB6	0	0.49789485	0.99998224
Q9UJW3	P78347	1	0.43268096	0.9818726
Q9NZC7	P30044	1	0.70711905	0.8284068
P09669	Q8TDD1	0	0.31492484	0.8629887
P48146	Q08380	0	0.7966605	0.64797026
P41002	P55789	1	0.5146789	0.9991381
Q92620	Q02363	0	0.19880725	0.63713175
O00214	A1A5C7	1	0.5230727	0.9978706
P05388	Q96LY2	0	0.15469871	0.5230681
Q9H0G5	P27540	0	0.13583724	0.46954194
Q9NRC8	Q12906	0	0.44765377	0.9890395
Q9H2P0	Q96GQ7	0	0.63294536	0.92930216
Q9NY35	Q9Y3S2	0	0.1985788	0.636581
Q9P2Y4	Q9P2X3	0	0.47852787	0.9981557
P37108	Q9UNZ2	1	0.594308	0.964424
Q12906	P51800	0	0.1403623	0.48264292
Q92886	Q92793	1	0.51518625	0.9990775
P0C5Z0	Q9ULD5	1	0.3488105	0.90856695
P17987	P29373	0	0.456935	0.9925816
P05198	Q8WW38	0	0.20416494	0.6499265
P13232	P18850	1	0.57066923	0.98002344
Q92979	O14901	0	0.12969762	0.4515046
Q14241	Q96IK5	1	0.17900503	0.5878489
Q9Y5L4	Q8N8A6	0	0.3689585	0.93131256
Q8TDU9	Q8WXF3	1	0.81514466	0.6027354
Q9NWS9	Q401N2	0	0.19781044	0.6347259
P19532	P35244	1	0.40675873	0.96522427
Q9UGQ2	Q9UGP8	1	0.6385734	0.92318964
P49281	O95365	0	0.24261816	0.7350184
P26373	Q96GQ7	1	0.694458	0.84874433
Q7L2E3	O00746	1	0.5638484	0.98369354
Q9NWS0	O00566	0	0.4546407	0.99177015
P15313	Q6IAA8	1	0.6187216	0.94362074
Q96HH4	Q9HBR0	1	0.7273645	0.7932216
Q86T24	Q92993	1	0.47380924	0.99725616
Q7L014	Q9UK53	0	0.27891013	0.80447704
P43115	Q9Y394	1	0.77777195	0.69137096
Q9P0R6	Q8TAD4	0	0.50835985	0.99972045
Q92908	P08047	1	0.5482783	0.9906768
Q9Y320	Q96JP5	0	0.1820725	0.5956884
Q8N680	Q92993	1	0.47282788	0.99704665
Q9Y2Y1	A0AVK6	0	0.4747596	0.9974517
O00585	O15444	1	0.7646926	0.7197513
Q9H2F5	Q96KC8	0	0.37874994	0.94119364
Q9UKX7	O15321	0	0.22447756	0.69634956
Q96MF4	Q16795	0	0.68180245	0.8677915
P04844	P45880	1	0.7475426	0.7548906
O95182	Q16718	1	0.67875814	0.87218213
P01308	P62899	1	0.5132482	0.9992979
Q9NUH8	Q96JQ5	1	0.27415374	0.7959739
Q9H6H4	Q14210	0	0.62753373	0.9349406
Q969F8	P31025	1	0.6577434	0.9004681
Q53GT1	P21675	0	0.46961695	0.9963075
P14635	Q5VYS8	1	0.5657357	0.98271525
P78563	P62854	1	0.35527754	0.9162216
Q3ZAQ7	Q6ICL7	1	0.8185768	0.59403527
Q9NUA8	Q69YG0	0	0.1687654	0.5611345
P52739	P29375	1	0.4857711	0.9991902
O95600	Q13129	1	0.5669184	0.98208773
Q13520	O00626	1	0.5906948	0.9670978
Q92905	Q9NX24	0	0.49492964	0.9998971
Q9P2Y4	P62854	0	0.5110517	0.9995114
O60756	Q9BUJ2	1	0.6532497	0.90605813
O75419	Q8IZ40	0	0.36872995	0.9310727
P15336	Q9NR30	0	0.5881272	0.9689344
P30411	P41595	1	0.67714167	0.87448335
Q6UWN0	Q9BV94	1	0.8330271	0.55637175
Q9BTP7	P17028	0	0.41787606	0.97302264
O75940	Q6PK04	0	0.6750695	0.87740266
Q9NY93	P19404	0	0.74356616	0.7627021
Q9HAZ2	Q99459	1	0.55089945	0.98963696
O95600	P57678	0	0.5228298	0.9979152
P32248	Q9NXA8	0	0.74411255	0.76163626
Q9NV96	Q15738	1	0.51691985	0.9988549
P18848	Q9Y4U1	0	0.5154293	0.99904776
O94761	P0C5Z0	0	0.39212215	0.9534495
Q96C28	P82650	1	0.62057555	0.94184613
Q9HD45	Q9BY12	0	0.42785165	0.9791784
Q9Y4X4	Q8IWI9	1	0.59986913	0.96010464
P63220	Q7Z4Q2	0	0.45871675	0.9931828
P55085	P54707	1	0.83769524	0.5438477
Q9BZE0	P01106	1	0.3500264	0.91003174
Q96EB6	Q9BX68	0	0.31016153	0.85584545
P61247	P15374	0	0.3707887	0.93321776
P15954	P45880	1	0.66672856	0.88880634
Q99684	Q13105	1	0.671713	0.88205856
P15313	O15014	0	0.23443711	0.7179054
P51608	Q9H0W5	0	0.68076706	0.8692931
P46013	P13010	0	0.53671235	0.9946088
Q9NV56	Q71U36	1	0.5078072	0.9997562
Q5T4S7	P61513	0	0.5063378	0.9998393
Q9H1E5	Q5SSJ5	0	0.20320942	0.6476614
Q96DV4	Q9NX24	1	0.48701775	0.9993259
Q9BU19	P15923	0	0.51415557	0.9991985
Q8N6T7	Q16637	1	0.50034195	0.9999995
P17987	Q15532	0	0.118024506	0.4163789
Q96N21	Q9BXP2	0	0.41920143	0.9738864
Q9BYV9	O14867	1	0.5894031	0.96802837
Q9UBY8	O96005	0	0.8629671	0.4730196
Q401N2	O75190	0	0.6452887	0.9155648
Q12952	Q6ZN18	0	0.4745612	0.9974115
P30556	Q96DE5	0	0.6277476	0.9347222
Q9NWS8	P82930	1	0.43348825	0.98230475
P78563	Q14197	0	0.40219834	0.9617394
Q53RY4	Q8IY37	0	0.38493752	0.9470425
Q96D03	Q9Y3D7	0	0.5403767	0.9934789
O15514	Q9H2F3	0	0.62167734	0.9407785
O96000	P49715	0	0.17941335	0.5888968
O43889	P10809	0	0.51784456	0.9987263
P10620	P01282	1	0.7047544	0.8323025
O95273	Q96Q45	0	0.6439115	0.91715795
P13667	P00403	0	0.7008335	0.83866364
Q9UJV9	O00422	1	0.6508734	0.90894884
P17676	P48735	0	0.43005404	0.9804302
P56556	Q96JP5	0	0.09083137	0.3303241
O60832	Q9UI09	0	0.64787024	0.9125376
Q7KZN9	P30041	1	0.6029192	0.9576305
Q9BUZ4	Q9BQ83	0	0.61515445	0.9469578
Q9Y5P6	O00303	0	0.66743445	0.8878628
Q9BVI0	Q9NU23	0	0.38404495	0.9462177
P18621	Q15369	0	0.11261942	0.39974517
Q9P0K8	Q13952	1	0.58808905	0.9689613
Q8N653	Q9BVG9	0	0.37286144	0.93534315
O94761	Q8TCC3	1	0.5991325	0.96069103
Q6IAA8	Q8IXH7	1	0.38450852	0.9466469
Q86U44	Q9ULX6	1	0.49877718	0.9999941
P43681	Q7Z6M1	0	0.4655645	0.9952568
Q66K80	P05388	0	0.54213476	0.99289864
Q99853	Q92522	0	0.5879419	0.9690649
P49848	O60911	0	0.33884847	0.8961207
Q9H2P0	Q8IWI9	1	0.58093727	0.9737966
O75478	O95402	1	0.5185654	0.9986213
Q13162	Q9UJ37	0	0.6774151	0.87409556
Q9NUH8	P46782	0	0.48209572	0.9987177
O75947	Q9NXE4	0	0.34880358	0.90855855
P13667	Q6P179	1	0.697898	0.8433456
P0CW19	Q16342	0	0.5900478	0.9675656
P17040	P16401	1	0.61322814	0.94871753
Q9H0W5	Q6N075	0	0.29500654	0.8319108
P40429	Q9HCK5	0	0.4683913	0.99600357
Q9BYC8	Q9P003	0	0.29526535	0.83233494
Q9C002	Q04837	1	0.8414862	0.53354865
P09001	P49411	1	0.7034805	0.8343828
P07737	Q96SF2	0	0.493196	0.9998148
Q16637	P41182	0	0.48697558	0.9993215
Q9NPJ1	P50991	1	0.5824094	0.97283477
Q86UK7	P16615	1	0.42856658	0.97958905
Q15102	Q9UKR5	1	0.6290156	0.9334199
P62280	Q9H9B4	0	0.31543526	0.86374336
Q58F21	P47775	0	0.061552837	0.23105635
Q969K7	O43653	1	0.76204455	0.7253306
P04844	Q96P70	1	0.6211853	0.94125646
Q8TDT2	Q9P0S3	1	0.7982034	0.6442989
Q05952	Q96EB6	1	0.6975601	0.84388006
P01106	P21675	1	0.5479882	0.9907885
Q6UWN5	Q5VZL5	0	0.40194023	0.9615371
P13667	Q96EB6	0	0.51298994	0.99932504
P40429	Q7L2E3	1	0.33750418	0.89438045
P55201	Q86UP3	1	0.40611	0.96473867
Q53RY4	Q96HR9	1	0.8964187	0.37140888
Q96EL2	Q6IBW4	0	0.15902059	0.53493214
Q9H112	Q96BK5	0	0.31157514	0.85798424
P55317	Q9GZR7	1	0.6292802	0.93314654
Q92905	Q14686	0	0.26933557	0.78717566
Q9H3N1	Q9Y320	1	0.84558004	0.52229774
P85037	O15431	0	0.34035894	0.8980589
Q10471	P01034	0	0.7223098	0.8023134
Q14697	P40227	1	0.62250984	0.93996537
O15353	Q8NBS9	1	0.32168496	0.87281495
Q96EL3	Q9BYC8	1	0.46022564	0.993672
P30556	Q6ZST4	1	0.60093063	0.95925206
Q5JXX7	Q86YP4	0	0.49507862	0.99990314
P06454	P61604	1	0.6871965	0.8598299
Q9UBB9	Q96NC0	1	0.5969981	0.96236545
Q7Z7H8	Q8TAE8	1	0.77411675	0.69944
O95994	Q14554	0	0.74106896	0.767543
Q6NUN9	P13010	1	0.71461815	0.8157562
Q8TDT2	Q9BSR8	1	0.80455935	0.62897444
Q9NUD5	Q8IY92	0	0.4522726	0.99088836
Q06432	Q9C0E2	1	0.6743246	0.8784438
Q13323	Q9UBB9	0	0.65976715	0.89789784
Q14894	O94761	0	0.2264436	0.7006676
Q8N6G5	Q8TAD4	1	0.53282785	0.99568933
O15304	Q8IXX5	0	0.5459976	0.99153686
Q9BQC6	Q13404	0	0.39367864	0.954783
P63241	Q9NZV5	0	0.39411995	0.95515764
Q15022	Q8IZR5	0	0.107455924	0.3836366
Q16254	Q9NR30	0	0.5155255	0.99903584
Q99523	O43759	0	0.5285403	0.99674183
Q13127	Q8NAC3	0	0.1567432	0.5286991
Q9NX36	Q96PN7	0	0.1678708	0.55876076
O95619	P23769	0	0.23082137	0.71017146
Q9P2X7	O15534	1	0.38679945	0.94874257
P08195	P46013	0	0.17208527	0.5698877
Q96LL9	Q9UI09	1	0.7647523	0.7196248
P01106	Q96FW1	0	0.4766637	0.9978217
P40227	Q8TDD1	0	0.40495285	0.9638641
Q9NRC8	Q14166	1	0.5477517	0.9908791
P62899	O14960	0	0.37925154	0.94167924
P23769	P10809	1	0.52001745	0.99839723
Q14562	O95926	1	0.6991581	0.84134424
P08047	P36956	1	0.5845143	0.97142935
Q9Y3S2	Q9H8H0	1	0.6309113	0.93144894
